Wauquiez Centurion 36,69172,36,1987,France,
Horton Gaff Yawl,69293,50,1986,Ireland,
Jeanneau JTA 40,69293,41,1995,France,
Bavaria 40 Cruiser,69293,41,2008,Greece,
Bavaria 39 Cruiser,69293,39,2007,Greece,
Bavaria 38,69293,39,2004,Turkey,
Beneteau First 36.7,69293,36,2003,Italy,
Bavaria 35 Holiday,69293,36,1996,Netherlands,
Nauticat 35,69293,35,1987,Croatia,
Comet 36,69293,35,2005,Italy,
Jeanneau Sun Odyssey 36.2,69293,35,1999,Croatia,
Etap 34 S,69293,35,2002,France,
Dufour DUFOUR 34 PERFORMANCE,69293,35,2003,Italy,
Hanse type 341,69293,34,2003,Spain,
Beneteau Oceanis 34,69293,34,2010,France,
Hanse 320,69293,32,2008,Croatia,
Jeanneau Sun Odyssey 30i,69293,29,2012,France,
Hughes Northstar 48,69464,48,1971,Canada,
Formosa 43 Sloop,69500,43,1985,United States,
Endeavour 42,69500,42,1990,United States,
J Boats SLOOP,69500,40,1987,United States,
J Boats J 37 Sloop,69500,37,1988,United States,
Sabre 36,69500,36,1986,United States,
Bavaria "36" 3 Stateroom,69500,36,2004,United States,
Fraser De Kleer Cutter,69500,36,2008,Mexico,
Hunter 36,69500,36,2006,United States,
J Boats J/105,69500,34,1999,United States,
Sparkman & Stephens Nevins Sloop,69500,34,1939,United States,
Island Packet 29,69500,29,1992,United States,
Fenwick Williams Cat Boat,69500,18,2006,United States,
Bavaria 37 Cruiser,69536,37,2007,Greece,
Bavaria 38 Holiday,69597,38,2004,Italy,
Hunter 45,69700,46,1988,United States,
Malcolm Tennant Turissimon 10 Mk3,69736,33,1984,New Zealand,
Gulfstar Sailmaster 39 MKI,69750,39,1981,United States,
X-Yachts IMX38 Cruiser/racer,69750,37,1995,United States,
Saltram Saga 40,69859,40,1995,Puerto Rico,
J Boats J/105,69860,34,1998,Canada,
Hudson Force,69900,50,1973,United States,
Coronado 45,69900,45,1974,United States,
Nautor Swan 44,69900,44,1976,United States,
Beneteau First 42,69900,42,1983,United States,
Whitby Yachts 42 Staysail Ketch,69900,42,1983,United States,
Brewer 42  (12.8m),69900,42,1983,United States,
Beneteau First 41.5,69900,41,1990,United States,
Hunter Legend,69900,40,1995,United States,
Marlow-Hunter Legend 40.5,69900,40,1993,United States,
Nautical Development Offshore 40,69900,40,1985,United States,
Beneteau 400,69900,40,1999,United States,
Fast Passage 39,69900,39,1977,United States,
Hunter 380,69900,38,2000,United States,
Caliber 38,69900,38,1989,United States,
Beneteau 381,69900,38,2000,United States,
Wauquiez Hood 38,69900,38,1983,United States,
Beneteau 381,69900,38,1997,United States,
Hunter 380,69900,38,1999,United States,
Najad 371 Center Cockpit,69900,37,1983,United States,
Catalina 36 MkII,69900,36,1997,United States,
Hunter 36,69900,36,2004,United States,
Freedom 36,69900,36,1988,United States,
Hunter 36,69900,36,2004,United States,
Gozzard 36,69900,36,1988,United States,
Caliber LRC,69900,35,1996,United States,
J Boats J/105,69900,35,2003,United States,
Caliber 35,69900,35,1995,United States,
Tartan 35SL,69900,35,2000,United States,
Baltic 35,69900,35,1985,United States,
J Boats J/105,69900,35,2003,United States,
Hans Christian Cutter,69900,33,1983,United States,
Nonsuch 33,69900,33,1989,United States,
Falmouth Cutter Lyle Hess Design,69900,30,1992,United States,
Alerion Express 28 Shoal Draft...RECENTLY ADDED PHOTOS....TAKE A LOOK,69900,28,2002,United States,
Classic Boat Shop Pisces 21 Daysailer,69900,21,2008,United States,
Ron Holland 42 IOR 2 Ton Cup,69901,41,1976,Netherlands,
Bavaria 40,69901,40,2002,Greece,
Feeling 1090,69901,37,1994,Netherlands,
Jeanneau Sun Odyssey 36i,69901,35,2007,France,
Etap 34,69901,35,1999,Belgium,
Beneteau Océanis 31 LIMITED EDITION,69901,32,2011,Netherlands,
Beneteau Oceanis 440,69950,44,1992,Antigua and Barbuda,
Oyster 43,69950,43,1983,Panama,
Fisher Pilothouse,69950,37,1975,United States,
Catalina 36 MkII,69950,36,1995,United States,
Beneteau Center Cockpit,69995,36,2001,United States,
Nauticat 33,69999,33,1984,United States,
Hunter 33,69999,33,2004,United States,
Catalina 275 Sport,69999,27,2019,United States,
Anker & Jensen Racing,70000,47,1928,United States,
Contest 42,70000,42,1980,United States,
Catalina 42,70000,42,1990,United States,
Jeanneau 42,70000,42,1999,United States,
Whitby Ketch,70000,42,1982,United States,
Beneteau Moorings 42.3,70000,41,2016,British Virgin Islands,
Custom Beason 40,70000,40,1987,United States,
Endeavour Center Cockpit,70000,40,1984,United States,
Sabre 38 MK I CB,70000,38,1984,United States,
Nonsuch 36,70000,36,1983,United States,
Hinckley Pilot,70000,35,1971,United States,
Hunter 33,70000,33,2005,United States,
Bridges Point 24 Customized by French & Webb,70000,24,1998,United States,
Dufour 365,70266,35,2006,Croatia,
Bavaria 36 Cruiser,70387,37,2005,Croatia,
Jeanneau Sun Odyssey 37.1,70387,37,1995,Croatia,
Classic 118,70427,41,1989,Australia,
Farr 40od,70427,41,2000,Australia,
Custom 38,70427,38,1989,Australia,
Grainger 8,70427,26,2008,Australia,
Seawolf 43,70494,43,1994,United Kingdom,
Custom Rob Humphreys 40,70494,41,1989,United Kingdom,
Jeanneau Sun Legende 41,70494,41,1989,United Kingdom,
Farr 40,70494,41,1997,United Kingdom,
Farr 40,70494,40,1997,United Kingdom,
Bavaria 36 Holiday,70494,37,1998,United Kingdom,
Victoria 34,70494,34,1992,United Kingdom,
J Boats J/105,70494,34,2002,United Kingdom,
Tarac 33,70494,33,2011,United Kingdom,
Tarac 33,70494,33,2011,United Kingdom,
Golden Hind 31,70494,32,1998,France,
Hanse 315,70494,31,2006,United Kingdom,
Bavaria 38,70497,39,2002,Greece,
Beneteau First 45f5,70509,47,1992,Greece,
Kirie Feeling 416,70509,42,1990,Turkey,
Feeling 416,70509,41,1991,Turkey,
Olympic Sea 42,70509,40,1992,Greece,
Beneteau Cyclades 39,70509,39,2007,Greece,
Custom One Off Centercockpit SY Alegria,70509,38,2000,Italy,
Bavaria Cruiser 36,70509,37,2005,Spain,
Hunter 376,70509,37,1997,Ireland,
Bavaria 36,70509,36,2004,Italy,
Bavaria Bavaria Bavaria Cruiser 36,70509,36,2005,Italy,
Jeanneau Sun Odyssey 36i,70509,36,2007,Croatia,
Malbec Oceantech 360,70509,36,2005,Spain,
Beneteau Oceanis Clipper 361,70509,35,2001,Portugal,
Nauticat 35,70509,35,1987,Croatia,
Wauquiez Amphora,70509,34,1978,Spain,
Kirie Feeling 356,70509,34,2000,France,
Bavaria 33 Cruiser,70509,33,2006,France,
Beneteau Oceanis 31,70509,32,2009,Italy,
Beneteau First 31.7,70509,31,2009,Spain,
Jeanneau Sun Odyssey 30i,70509,29,2013,Germany,
RM Yachts RM 880,70509,29,2007,France,
Pogo POGO 8.50,70509,28,2002,France,
Jeanneau Voyage 12.50,70550,41,1989,Greece,
Gib'Sea 402 MASTER,70557,41,1988,United Kingdom,
Bavaria 42,70564,42,2001,United Kingdom,
Walter Rayner Atlantic Ketch,70564,38,1964,Jersey,
Custom Pedersen 45 Cutter/Pilothouse,70654,45,1975,Canada,
Beneteau Oceanis Clipper 361,70654,36,2000,United States,
Nonsuch 33,70654,33,1988,Canada,
Nonsuch 33,71000,33,1988,United States,
Beneteau 323,71051,32,2007,Canada,
Jeanneau Sun Odyssey 43,71117,43,2002,Croatia,
Bavaria 38 Cruiser / VAT PAID,71117,38,2008,Italy,
Bavaria 36,71117,37,2002,Spain,
Colin Archer 37,71178,37,1978,Sweden,
Niagara 35 Encore,71369,35,1989,Canada,
Hinckley 38,71500,38,1970,United States,
Farrier F9,71500,31,1996,Curaçao,
Beneteau 381,71603,38,1997,France,
Beneteau First 45f5,71724,47,1990,Greece,
Jeanneau Sun Odyssey 44,71724,44,1991,Portugal,
Jeanneau Sun Odyssey 43,71724,43,2002,Croatia,
Jeanneau Sun Magic 44,71724,43,1989,Italy,
Bavaria 42,71724,42,2000,Greece,
Beneteau Oceanis 423 Clipper / 3 Cabins / VAT PAID,71724,42,2004,Croatia,
Jeanneau Voyage 12.50,71724,42,1990,Italy,
Grand Soleil Grand Soleil 42,71724,42,1990,France,
Bavaria 40 Cruiser,71724,41,2008,Greece,
Beneteau Oceanis 411,71724,40,2002,Greece,
Jeanneau Sun Odyssey  42.2,71724,40,1997,Greece,
Grand Soleil 42,71724,40,1990,France,
J Boats J/120,71724,40,1999,Saint Martin,
Grand Soleil 42,71724,39,1992,France,
Beneteau Cyclades 39,71724,39,2006,Greece,
Whitby Yachts 42,71724,39,1978,France,
Dehler 39 CWS,71724,39,1992,Italy,
Jeanneau Sun Odyssey 40,71724,38,2001,Greece,
Kirie Feeling 39,71724,38,2000,Greece,
Moody 376,71724,38,1990,Greece,
Jeanneau Sun Odyssey 39,71724,38,1991,Italy,
Jeanneau Sun Odyssey 37,71724,37,2001,Italy,
Bavaria 36,71724,37,2003,Greece,
Beneteau Oceanis Clipper 361,71724,36,2001,Italy,
Custom Hobart 1110,71724,36,1991,France,
Beneteau Oceanis Clipper 361,71724,36,2003,Croatia,
Reinke Super 10,71724,36,1991,France,
Aventura 36,71724,36,2008,France,
Hunter Hunter 356,71724,36,2004,Spain,
Vindo 50,71724,35,1974,Croatia,
Sunbeam 33,71724,34,2002,Malta,
Sailboat Havsörnen Sea Eagle II,71724,34,1966,Spain,
Hanse 342,71724,34,2006,Italy,
Hunter HUNTER 33 BIQUILLE,71724,34,2008,France,
Bavaria Easy 9.7,71724,33,2015,Greece,
Elan 340,71724,33,2010,Greece,
Schoechl Sunbeam 33,71724,33,2002,Malta,
Custom VREEDENBURGH SCHOKKER,71724,32,2018,Turkey,
Hallberg-Rassy Hallberg Rassy 312,71724,31,1981,Italy,
Custom Alumer trimaran,71724,29,1992,France,
Elan 40,71724,12,2003,Croatia,
Dynamic 37,71724,5 ,2000,Netherlands,
Morgan 41 Out Island Ketch,72000,41,1979,United States,
Beneteau 381,72000,38,1999,United States,
Catalina 36 MKII TR,72000,36,1999,United States,
Island Packet 35,72000,35,1993,United States,
Tillotson & Pearson One Design 48,72200,48,1996,United States,
Atlantic 49,72332,48,1993,Netherlands,
Elan 431,72332,43,1999,Croatia,
Beneteau CYCLADES 39.3 / 39 / VAT PAID,72332,39,2006,Croatia,
Salona 37,72332,37,2008,Croatia,
Jeanneau Sun Fast 37,72332,37,2002,Spain,
Carena 36,72332,36,1997,Netherlands,
Jeanneau Sun Odyssey 36i,72332,36,2011,Croatia,
Dufour 34 Performance,72332,35,2010,Croatia,
Hunter 356,72400,35,2003,United States,
Catalina 42,72500,42,1989,United States,
Pearson 38,72500,38,1990,United States,
Island Packet 35,72500,35,1989,United States,
Hunter 33,72500,33,2009,United States,
Hank Hinckley Great Harbor 26,72500,26,1998,United States,
Elan 45,72697,45,2002,Greece,
Custom Steel Ketch,72697,43,1981,Croatia,
Beneteau Cyclades 39,72697,39,2006,Croatia,
Bavaria 39 Cruiser,72697,39,2006,Croatia,
Custom Elf 26 LAR,72697,26,2020,Romania,
Bavaria 39 Cruiser,72819,40,2006,Greece,
Bavaria 37 Cruiser,72819,37,2006,France,
Feeling 1090,72819,37,1992,Belgium,
Colin Archer 37,72819,37,1981,Greece,
Bavaria 37,72819,37,2006,Greece,
Faurby 36,72819,36,1986,Croatia,
Bavaria 37 Cruiser,72819,36,2006,France,
Carena 40 Ketch,72879,40,1990,Greece,
Bavaria 38 Exclusive,72879,38,1999,Greece,
Ericson 200,72900,38,1986,United States,
Archambault M34,72864,34,2011,France,
Colchester Smack 8.9,72864,29,2000,Spain,
Vagabond 47,72866,47,1977,Italy,
Jeanneau Sun Odyssey 45.1,72866,46,1996,Greece,
Bavaria 44,72866,46,2002,Greece,
Sailboat CETUS TWO-TONNER,72866,45,1979,Indonesia,
Elan Impression 434,72866,44,2006,Montenegro,
Jeanneau Sun Odyssey 43,72866,43,2002,Croatia,
Elan 431 / Owners,72866,43,1995,Croatia,
Wauquiez Amphitrite 43,72866,43,1977,Italy,
Pardo Grand Soleil 42,72866,42,1991,Italy,
Custom 43 One Off,72866,41,1986,Italy,
Jeanneau Sun Odyssey 42,72866,41,1992,Turkey,
Jeanneau Sun Fizz,72866,40,1981,France,
Jeanneau Sun Fizz,72866,40,1981,France,
Custom 43 One Off,72924,41,1986,Italy,
Jeanneau Sun Odyssey 42,72924,41,1992,Turkey,
Jeanneau Sun Fizz,72924,40,1981,France,
Jeanneau Sun Fizz,72924,40,1981,France,
Sunbeam 40,72924,40,1985,Croatia,
Trintella 4,72924,40,1978,France,
Nautor Swan 40,72924,40,1972,Portugal,
Beneteau Oceanis 400,72924,40,1995,Italy,
Bavaria 40 Cruiser,72924,39,2001,Italy,
Elan 384 Impression,72924,39,2006,Croatia,
Elan 384 Impression,72924,39,2006,Croatia,
Dufour 38 Classic,72924,38,2001,Italy,
Nautor Swan 38,72924,38,1976,Italy,
Elan Impression 384,72924,38,2006,Croatia,
Custom Staysail Schooner,72924,38,2015,Ireland,
Beneteau Oceanis 37,72940,38,2008,Greece,
Jeanneau Sun Odyssey 37,72940,37,2005,Greece,
Bavaria 36 Cruiser,72940,37,2013,Greece,
Hanse 371,72940,37,2003,Italy,
Beneteau First 36.7,72940,36,2005,Malta,
Jeanneau Sun Odyssey 36i,72940,36,2007,Greece,
Delphia Delphia 37,72940,35,2007,Italy,
Hanse 350,72940,35,2008,Croatia,
Marine Projects Moody 35,72940,35,1992,Italy,
Elan 344,72940,33,2007,Italy,
Custom Jean Grobéty 6 Metre,72940,33,1986,Italy,
Beneteau Oceanis Clipper 331,72940,33,2004,Italy,
Jeanneau Sun Odyssey 33i,72940,33,2010,Croatia,
Katalinic LUCIFER 96,72940,32,2003,Croatia,
Fairwind 46,73000,46,1997,Malaysia,
Beneteau 343,73000,34,2008,United States,
Farrier F-9A,73000,31,1996,United States,
Sparkman & Stephens Tartan 41,73316,41,1973,Spain,
Bavaria 38,73387,40,2003,United Kingdom,
Bavaria 36,73387,36,2002,United Kingdom,
Harmony 34 Elegance,73387,35,2007,France,
Carroll Marine 1D 35,73433,35,1998,Canada,
Hunter 33,73750,33,2007,Canada,
Moody 425,73995,42,1990,Guatemala,
C&C 44,74000,44,1987,United States,
Jeanneau Sun Odyssey 44,74000,44,1992,Curaçao,
Fraser 41,74000,41,1982,United States,
Cabo Rico 38,74000,38,1987,United States,
Island Packet 35,74000,35,1989,United States,
Beneteau Oceanis Clipper 343,74000,34,2006,United States,
J Boats J/105,74000,34,1998,Canada,
Hunter 33,74000,33,2011,United States,
Bavaria 44,74066,45,2003,Greece,
Jeanneau Sun Fast 37,74066,37,2001,United Kingdom,
Dufour 39 DI,74080,39,1997,France,
Jeanneau Sun Odyssey  39i,74080,38,2007,Croatia,
Hunter Passage 42,74250,42,1996,Guatemala,
Catalina 42,74500,42,1989,United States,
Hunter 356,74500,35,2003,United States,
Com-Pac 35,74500,35,1995,United States,
Hans Christian 34,74500,34,1976,United States,
Hunter 356,74645,35,2003,Canada,
Moody Eclipse 33,74701,33,1992,United Kingdom,
Island Trader 45,74900,45,1978,Mexico,
Bruce Roberts 45,74900,45,1999,Puerto Rico,
Bruce Roberts 44 Center Cockpit Ketch,74900,44,1987,United States,
C&C 44,74900,44,1988,United States,
Pearson 44 Countess Ketch,74900,44,1969,United States,
Kelly Peterson Sloop,74900,44,1977,United States,
Beneteau First 42s7,74900,42,1996,United States,
Delphia 40,74900,40,2007,United States,
Farr 40,74900,40,1999,United States,
Island Packet 35,74900,38,1991,United States,
Catalina Morgan 381 CC,74900,38,1993,United States,
Jeanneau Sun Odyssey 3 Cabin,74900,37,1997,United States,
Beneteau First 36.7,74900,36,2005,United States,
Catalina 36 MkII,74900,36,1998,United States,
Catalina 36 MkII,74900,36,1997,United States,
Clearwater 1990,74900,35,1990,United States,
Island Packet 32,74900,35,1990,United States,
Beneteau 343,74900,34,2005,United States,
Hunter 36,74900,34,2006,United States,
Pacific Seacraft 34,74900,34,1985,United States,
Hunter 33,74900,33,2006,United States,
C&C 30,74900,30,2015,United States,
Morris 28 Linda,74900,28,1991,United States,
Seaward 26RK,74900,26,2014,United States,
Beneteau Oceanis 400,74950,40,1993,Antigua and Barbuda,
Herreshoff S Boat,74990,28,1919,United States,
Alden Yawl,75000,57,1931,United States,
Beneteau Idylle,75000,51,1987,Trinidad and Tobago,
Gulfstar 50,75000,50,1987,Panama,
Transpacific Marine Transpac 49,75000,49,1980,United States,
Slocum 43,75000,43,1982,United States,
CT 42 MERMAID,75000,42,1977,United States,
CT 42 MERMAID,75000,42,1977,United States,
Pearson 422,75000,42,1985,United States,
Formosa Yankee Clipper,75000,41,1974,Mexico,
Colvin Aderyn Mor,75000,41,1994,United States,
Santa Cruz 40,75000,40,1985,United States,
Gulfstar Sailmaster,75000,39,1981,United States,
Concordia 39,75000,39,1957,United States,
Bavaria 38 Ocean,75000,39,1998,Fiji,
Nantucket Boat Works 38,75000,38,1985,United States,
Hunter 380,75000,38,2001,United States,
Shannon 38,75000,38,1979,United States,
Catalina 38,75000,38,1980,United States,
Hans Christian Traditional,75000,38,1982,Bahamas,
Hans Christian 38 MK II,75000,38,1983,Antigua and Barbuda,
Hunter 380,75000,38,2000,United States,
Jeanneau Sun Odyssey 37,75000,37,2000,United States,
Tartan 37,75000,37,1982,United States,
Beneteau 361,75000,36,2000,United States,
Hunter 36,75000,36,2004,United States,
Nautor Swan 36,75000,36,1968,United States,
Hunter 35.6,75000,36,2003,United States,
Ericson 350,75000,35,1998,United States,
Island Packet 35,75000,35,1991,United States,
Lord Nelson 35 Cutter,75000,35,1986,United States,
Beneteau 343,75000,34,2008,United States,
Beneteau 343,75000,34,2007,United States,
J Boats J/105,75000,34,2000,United States,
Corsair F31R Trimaran,75000,31,2000,Indonesia,
Corsair F-31R,75000,31,1999,United States,
Alerion Express 28,75000,28,2004,United States,
Alerion 28 Express,75000,28,2006,United States,
Herreshoff S Class,75000,27,1925,United States,
Corsair Dash 750,75000,24,2009,United States,
Nonsuch 33,75021,33,1990,Canada,
Trimaran Nusa Tiga 9m,75175,29,2000,Australia,
Hunter 380,75200,38,2002,United States,
Bavaria 38,75219,39,2005,Croatia,
Bavaria 44,75371,46,2002,Greece,
Bavaria 42,75371,42,1999,Greece,
Contest Contest 42 Ketch,75371,42,1981,Italy,
Beneteau First 42s7,75371,42,1996,Italy,
Amel Sharki,75371,39,1983,France,
Elan 37,75371,36,2004,Italy,
Beneteau Oceanis 34,75371,34,2010,Greece,
Elan Impression 344,75371,34,2007,Croatia,
Bavaria Cruiser 32,75371,33,2012,Germany,
Moody Pilothouse Ketch,75418,42,1980,Canada,
C&C Sloop - custom keel,75500,41,1985,United States,
Salona 42,75979,42,2007,Croatia,
Bavaria 38 Exclusive,75979,38,1997,Spain,
CT 38,75979,38,1984,Netherlands,
Breehorn 37,75979,37,1984,Netherlands,
Jeanneau Sun Odyssey 40.3,75979,12,2006,Croatia,
Elan Impression 384,76466,38,2005,Croatia,
Jeanneau Sun Odyssey 30i,76466,29,2012,Germany,
Freedom 38,76500,38,1986,United States,
Bavaria 44,76587,46,2002,Greece,
Jeanneau Sun Odyssey 45.2,76587,45,1997,Greece,
Seastream 43,76587,43,1981,Portugal,
Beneteau Oceanis 411,76587,40,2001,Croatia,
Custom Scardellato Sciarrelli 41,76587,40,1975,Italy,
Dehler 37 CWS,76587,37,1992,Spain,
X-Yachts X-362 Sport,76587,35,2001,Italy,
Dufour DUFOUR 34 PERFORMANCE,76587,34,2005,France,
X-Yachts X-332,76587,34,1999,Italy,
Bavaria Cruiser 32,76587,33,2013,Germany,
Elan 340,76587,33,2007,Croatia,
Delphia 31,76587,32,2012,Croatia,
Beneteau First 31.7,76587,32,2006,Greece,
Beneteau First 36.7,77000,36,2005,United States,
Jeanneau Sun Odyssey 36i,77000,36,2009,United States,
Beneteau Oceanis 36 CC,77000,36,2000,United States,
Bavaria Bavaria 42 Lagoon,77195,43,1988,Germany,
Jeanneau Sun Odyssey 37,77195,36,2003,France,
Gozzard 31,77402,31,1991,Canada,
Morris Annie 29,77500,29,1982,United States,
Westerly Oceanranger 38,77550,38,1992,United Kingdom,
Jeanneau Sun Odyssey 36i,77550,36,2010,Greece,
Westerly Oceanquest 35,77550,36,1995,United Kingdom,
Westerly Oceanquest 35,77550,35,1995,United Kingdom,
Moody 35,77550,35,1992,Greece,
Gemini 105 MC,77550,34,2005,Greece,
Beneteau First 30,77550,32,2011,United Kingdom,
Beneteau First 31.7,77550,31,2009,United Kingdom,
Prima 38,77614,38,2006,United Kingdom,
Jeanneau Sun Odyssey 37,77614,37,2002,France,
Classic steel Blue Water Cutter,77621,42,1986,Jersey,
Bavaria 39,77621,39,1994,United Kingdom,
Sparkman & Stephens 6 Metre,77621,37,1931,United Kingdom,
Jeanneau Sun Odyssey 37,77621,36,2002,United Kingdom,
Seascape 24,77621,24,2016,United Kingdom,
Custom Marcos MC39,77720,45,1981,Canada,
Catalina 309,77799,31,2006,Canada,
Bavaria 42,77803,42,2001,Greece,
Beneteau Oceanis 411,77803,40,1999,France,
Bavaria 38 Exclusive,77803,40,1997,Spain,
Bavaria 38,77803,40,2004,Croatia,
Amel Sharki,77803,39,1980,France,
Salona 40,77803,39,2008,Italy,
Delphia 40,77803,39,2004,Italy,
Beneteau Oceanis 37,77803,38,2009,Greece,
Etap 37s,77803,37,2003,France,
Bavaria 36 Cruiser,77803,36,2011,Greece,
Bavaria Easy 9.7,77803,33,2015,Spain,
Bavaria Easy 9.7,77803,33,2015,Spain,
Hanse 325,77803,32,2014,Germany,
Jeanneau Sun Odyssey 37,77900,37,2006,United States,
Island Packet 35,77900,35,1989,United States,
Kelly Peterson 44 Center Cockpit,78000,44,1975,United States,
Jeanneau Voyage 12.50,78000,41,1991,Indonesia,
Wiley wiley39,78000,39,1955,United States,
Beneteau 381,78000,38,2000,United States,
Shannon 37,78000,37,1986,United States,
Hunter Hunter 36,78000,36,2009,United States,
Hinterhoeller Nonsuch 33,78000,33,1990,United States,
Dragonfly 920,78000,30,2000,United States,
Dragon International Dragon,78000,29,1947,United States,
Jeanneau Sun Odyssey  42.2,78411,42,1998,Greece,
Etap 38i,78411,38,1990,Netherlands,
Bavaria 37 Cruiser,78411,37,2007,Greece,
Koopmans 36,78411,36,1984,Netherlands,
Jeanneau Sun Odyssey 36i,78411,36,2007,Portugal,
Gib'Sea 37,78434,37,2003,Canada,
Catalina 320,78500,33,2003,United States,
Morgan 41,78593,41,1988,Canada,
C&C 37 / 40 Plus,78593,40,1989,Canada,
Hunter 380,78593,38,2001,United States,
Beneteau Oceanis 440,78775,44,1991,Spain,
Beneteau First 42s7,78775,42,1997,Spain,
Beneteau First 36.7,78775,36,2002,Italy,
Custom Aarösund Baadebyggeri Reichel-Pugh Cruiser / Racer,78897,45,1988,Germany,
Aarösund Baadebyggeri Reichel-Pugh Cruiser/Racer,78897,43,1988,Germany,
Salona 40 / VAT PAID,78897,40,2007,Italy,
Knierim Eintonner,78897,39,1989,Germany,
Custom Sonstige Impala 35,78897,35,1993,Germany,
